,,"The state UCR Program was unable to provide complete 1998 offense figures in accordance with UCR guidelines.  The state total was estimated by using 1997 figures for the nonreporting areas and applying 1997 versus 1998 percentage changes for the division in which Montana is located.  The estimates for the nonreporting areas were then increased by any actual 1998 crime counts received." 
,,"The state UCR Program was unable to provide complete 1999 offense figures in accordance with UCR guidelines.  To arrive at the 1999 estimate for Montana, the 1998 state total supplied by the state UCR Program was updated using 1999 crime trends for the division in which Montana is located." 
,,"The state UCR Program was unable to provide complete 2000 offense figures in accordance with UCR guidelines.  To arrive at the 2000 estimate for Montana, the 1999 state total supplied by the state UCR Program was updated using 2000 crime trends for the division in which Montana is located." 
,,"2011 - because of changes in the state's reporting practices, figures are not comparable to previous years' data."  
 
,,"New Hampshire - "
 
,,"The state UCR Program was unable to provide complete 1997 offense figures in accordance with UCR guidelines.  The 1996 and 1997 percent changes within the geographic division in which New Hampshire is categorized were applied to the valid 1996 state total to effect the 1997 state total.  " 
,,"The state UCR Program was unable to provide complete 1998 offense figures in accordance with UCR guidelines.  The state total was estimated by using 1997 figures for the nonreporting areas and applying 1997 versus 1998 percentage changes for the division in which New Hampshire is located.  The estimates for the nonreporting areas were then increased by any actual 1998 crime counts received." 
,,"The state UCR Program was unable to provide complete 1999 offense figures in accordance with UCR guidelines.  The state total for New Hampshire was estimated by using the 1998 figures for the 1999 nonreporting areas and applying the 2-year percent change for the New England Division."  
 
,,"New York - "
 
,,"2012 - because of changes in the state/local agency's reporting practices, figures are not comparable to previous years' data."  
 
,,"Oklahoma - For 1995, the increase in murders was the result of the bombing of the Alfred P. Murrah Federal Building in Oklahoma City."
  
 
,,"Pennsylvania - Since complete 1995 data were not available from Pennsylvania, standard estimation procedures were applied to derive the 1995 state estimate."
  
 
,,"Vermont - The state UCR Program was unable to provide complete 1997 offense figures in accordance with UCR guidelines.  The 1996 and 1997 percent changes within the geographic division in which Vermont is categorized were applied to the valid 1996 state total to effect the 1997 state total."
  
 
,,"Wisconsin - The state UCR Program was unable to provide complete 1998 offense figures in accordance with UCR guidelines.  The state total was estimated by using 1997 figures for the nonreporting areas and applying 1997 versus 1998 percentage changes for the division in which Wisconsin is located.  The estimates for the nonreporting areas were then increased by any actual 1998 crime counts received."
 

"Sources: FBI, Uniform Crime Reports, prepared by the National Archive of Criminal Justice Data" 
Date of download: Mar 24 2018
